LSOA code,LSOA name,IMD,IMD_R,Income,Income_R,Employment,Employment_R,Education,Education_R,Health,Health_R,Crime,Crime_R,Housing,Housing_R,Living,Living_R
E01002870,Kensington and Chelsea 005A,41.3570 ,2,0.3170 ,1,0.2020 ,1,18.7120 ,5,0.4920 ,3,-0.0480 ,6,39.7240 ,1,28.1050 ,4
E01002871,Kensington and Chelsea 007B,11.3350 ,7,0.0290 ,10,0.0190 ,10,2.3430 ,10,-2.6520 ,10,0.1670 ,5,29.4940 ,3,50.9650 ,1
E01002872,Kensington and Chelsea 005B,38.9000 ,2,0.2890 ,1,0.1950 ,2,13.9830 ,6,0.1140 ,5,0.4060 ,4,39.6280 ,1,33.4430 ,3
E01002873,Kensington and Chelsea 007C,19.8420 ,5,0.0930 ,6,0.0700 ,6,4.4800 ,9,-1.1720 ,10,0.9680 ,2,33.8810 ,2,42.6430 ,2
E01002874,Kensington and Chelsea 007D,20.0250 ,5,0.1070 ,5,0.0780 ,6,1.8860 ,10,-0.7250 ,8,0.6170 ,3,35.1160 ,2,42.3290 ,2
E01002875,Kensington and Chelsea 007E,14.9280 ,6,0.0590 ,8,0.0510 ,8,0.3860 ,10,-1.6730 ,10,0.6580 ,3,32.2760 ,2,44.3520 ,1
E01002876,Kensington and Chelsea 003A,20.1350 ,5,0.1230 ,5,0.0910 ,5,4.8790 ,9,-0.7060 ,8,0.4540 ,3,30.2630 ,3,39.8590 ,2
E01002877,Kensington and Chelsea 003B,41.1770 ,2,0.3130 ,1,0.1820 ,2,19.5740 ,5,0.3570 ,4,0.5360 ,3,38.1130 ,1,34.6290 ,2
E01002878,Kensington and Chelsea 003C,33.8620 ,2,0.1990 ,3,0.1490 ,3,6.9050 ,8,-0.0050 ,5,1.2340 ,1,40.9270 ,1,37.3290 ,2
E01002879,Kensington and Chelsea 005C,41.7060 ,2,0.3220 ,1,0.1720 ,2,10.9990 ,7,0.0240 ,5,1.1870 ,1,40.5160 ,1,33.4920 ,3
E01002880,Kensington and Chelsea 005D,44.2480 ,1,0.3040 ,1,0.2150 ,1,21.0260 ,4,0.5120 ,3,0.6900 ,3,40.4410 ,1,29.8030 ,3
E01002881,Kensington and Chelsea 005E,40.4900 ,2,0.2810 ,1,0.2190 ,1,17.0260 ,5,0.3120 ,4,0.4250 ,4,37.7070 ,1,30.2490 ,3
E01002882,Kensington and Chelsea 006A,17.0900 ,6,0.1080 ,5,0.0650 ,7,1.0430 ,10,-1.4420 ,10,0.3310 ,4,33.2910 ,2,41.1700 ,2
E01002883,Kensington and Chelsea 006B,11.7440 ,7,0.0330 ,10,0.0250 ,10,0.5310 ,10,-1.5680 ,10,0.4640 ,3,31.0750 ,2,45.2240 ,1
E01002884,Kensington and Chelsea 006C,21.5900 ,4,0.0900 ,6,0.0700 ,6,2.6490 ,10,-1.1590 ,10,1.0120 ,2,44.4500 ,1,38.5340 ,2
E01002885,Kensington and Chelsea 006D,19.6210 ,5,0.0840 ,6,0.0500 ,8,3.0450 ,10,-1.2680 ,10,0.3650 ,4,43.1060 ,1,54.1430 ,1
E01002886,Kensington and Chelsea 006E,14.8190 ,6,0.0490 ,9,0.0250 ,10,0.4790 ,10,-2.1250 ,10,0.8280 ,2,31.0780 ,2,53.2190 ,1
E01002887,Kensington and Chelsea 010A,12.5690 ,7,0.0220 ,10,0.0110 ,10,0.1390 ,10,-2.0290 ,10,0.2230 ,5,33.6330 ,2,55.2540 ,1
E01002888,Kensington and Chelsea 013E,10.9000 ,8,0.0320 ,10,0.0180 ,10,0.9550 ,10,-2.6370 ,10,-0.4130 ,7,38.1800 ,1,42.5520 ,2
E01002889,Kensington and Chelsea 010B,8.1690 ,9,0.0380 ,9,0.0190 ,10,1.6730 ,10,-1.7710 ,10,-0.7450 ,9,33.5590 ,2,30.9310 ,3
E01002890,Kensington and Chelsea 010C,8.9690 ,8,0.0120 ,10,0.0090 ,10,0.3390 ,10,-2.6140 ,10,0.3100 ,4,26.9480 ,3,39.7260 ,2
E01002891,Kensington and Chelsea 010D,9.5150 ,8,0.0230 ,10,0.0110 ,10,0.9480 ,10,-2.1950 ,10,-0.3500 ,7,32.7280 ,2,42.8980 ,2
E01002892,Kensington and Chelsea 010E,8.5440 ,9,0.0240 ,10,0.0170 ,10,0.5690 ,10,-2.6350 ,10,-0.9500 ,9,34.4820 ,2,37.6380 ,2
E01002893,Kensington and Chelsea 017C,21.7710 ,4,0.1260 ,4,0.0870 ,5,7.1000 ,8,-0.3140 ,7,0.0950 ,5,37.4300 ,1,41.0530 ,2
E01002894,Kensington and Chelsea 017D,19.9230 ,5,0.0950 ,6,0.0860 ,5,9.6350 ,7,-0.9110 ,9,0.3780 ,4,32.5950 ,2,44.8850 ,1
E01002895,Kensington and Chelsea 020B,11.2140 ,8,0.0200 ,10,0.0170 ,10,4.3500 ,9,-2.5370 ,10,0.6080 ,3,26.3380 ,4,45.7670 ,1
E01002896,Kensington and Chelsea 020C,10.3040 ,8,0.0370 ,9,0.0180 ,10,5.5680 ,9,-2.3960 ,10,0.2640 ,4,28.5920 ,3,39.0530 ,2
E01002897,Kensington and Chelsea 020D,15.6630 ,6,0.0930 ,6,0.0470 ,8,1.2420 ,10,-0.5400 ,8,0.2790 ,4,31.7550 ,2,41.8110 ,2
E01002898,Kensington and Chelsea 017E,9.4580 ,8,0.0340 ,10,0.0130 ,10,0.7770 ,10,-2.2310 ,10,0.0370 ,5,28.7350 ,3,41.7520 ,2
E01002899,Kensington and Chelsea 018A,21.4500 ,5,0.1350 ,4,0.1130 ,4,5.2840 ,9,-0.8860 ,9,0.0400 ,5,32.2030 ,2,41.0560 ,2
E01002900,Kensington and Chelsea 018B,8.2740 ,9,0.0100 ,10,0.0080 ,10,0.8450 ,10,-2.9730 ,10,0.3260 ,4,26.7260 ,3,34.9480 ,2
E01002901,Kensington and Chelsea 018C,16.5070 ,6,0.0720 ,7,0.0190 ,10,4.5840 ,9,-1.3210 ,10,0.4550 ,3,31.4620 ,2,60.8650 ,1
E01002902,Kensington and Chelsea 018D,10.7590 ,8,0.0490 ,9,0.0360 ,9,0.7970 ,10,-2.0980 ,10,-0.0640 ,6,31.5370 ,2,39.5150 ,2
E01002903,Kensington and Chelsea 018E,7.6160 ,9,0.0100 ,10,0.0030 ,10,0.8640 ,10,-2.9720 ,10,0.0960 ,5,24.5410 ,4,37.0740 ,2
E01002904,Kensington and Chelsea 002A,45.0790 ,1,0.3330 ,1,0.2280 ,1,22.9950 ,4,0.6190 ,3,-0.0770 ,6,38.7610 ,1,27.5800 ,4
E01002905,Kensington and Chelsea 002B,44.5200 ,1,0.2940 ,1,0.1960 ,2,14.4280 ,6,0.1290 ,5,1.5250 ,1,38.8340 ,1,39.3450 ,2
E01002906,Kensington and Chelsea 002C,33.0440 ,3,0.2100 ,2,0.1580 ,2,12.3240 ,6,0.4060 ,4,0.2170 ,5,40.0160 ,1,35.6340 ,2
E01002907,Kensington and Chelsea 002D,52.5610 ,1,0.4110 ,1,0.2750 ,1,24.7950 ,4,0.5950 ,3,-0.2120 ,7,35.5050 ,2,29.2900 ,3
E01002908,Kensington and Chelsea 003D,26.9160 ,3,0.1570 ,4,0.1050 ,4,4.6880 ,9,0.0300 ,5,0.7220 ,2,34.8450 ,2,46.4050 ,1
E01002909,Kensington and Chelsea 003E,29.7260 ,3,0.1930 ,3,0.1460 ,3,7.5260 ,8,-0.3430 ,7,0.6270 ,3,38.2790 ,1,38.1230 ,2
E01002910,Kensington and Chelsea 019C,16.3170 ,6,0.1010 ,5,0.0650 ,7,2.4760 ,10,-1.4320 ,10,0.3590 ,4,32.7960 ,2,37.2850 ,2
E01002911,Kensington and Chelsea 019D,12.5440 ,7,0.0250 ,10,0.0150 ,10,1.5160 ,10,-2.7090 ,10,0.6600 ,3,26.0630 ,4,55.2600 ,1
E01002912,Kensington and Chelsea 020E,13.9050 ,7,0.0590 ,8,0.0320 ,10,11.5980 ,7,-0.9640 ,9,0.0360 ,5,30.4390 ,3,46.5130 ,1
E01002913,Kensington and Chelsea 021E,18.0460 ,5,0.1070 ,5,0.0620 ,7,3.3430 ,9,-1.1520 ,10,0.6590 ,3,31.7680 ,2,41.8890 ,2
E01002914,Kensington and Chelsea 019E,8.8750 ,8,0.0300 ,10,0.0120 ,10,2.6920 ,10,-2.0910 ,10,-0.8680 ,9,33.1130 ,2,38.9260 ,2
E01002915,Kingston upon Thames 014A,8.0640 ,9,0.0480 ,9,0.0470 ,8,5.2190 ,9,-1.5670 ,10,-0.4610 ,8,26.6500 ,3,21.4590 ,5
E01002916,Kingston upon Thames 014B,8.2360 ,9,0.0460 ,9,0.0540 ,8,4.0030 ,9,-1.2160 ,10,0.3650 ,4,14.3840 ,8,22.6780 ,5
E01002917,Kingston upon Thames 014C,4.0730 ,10,0.0350 ,10,0.0340 ,10,1.9780 ,10,-1.6300 ,10,-0.5470 ,8,16.0760 ,7,16.7810 ,6
E01002918,Kingston upon Thames 017A,12.1970 ,7,0.0680 ,7,0.0450 ,9,15.5330 ,6,-0.8970 ,9,-0.6290 ,8,21.3500 ,5,41.1280 ,2
E01002919,Kingston upon Thames 017B,15.6110 ,6,0.1190 ,5,0.0600 ,7,8.7150 ,8,-0.6760 ,8,-0.1050 ,6,33.4360 ,2,24.1570 ,4
E01002920,Kingston upon Thames 014D,5.0520 ,10,0.0390 ,9,0.0370 ,9,1.9760 ,10,-1.1540 ,10,-0.5640 ,8,21.5370 ,5,13.7480 ,7
E01002921,Kingston upon Thames 011A,15.2320 ,6,0.0960 ,6,0.0590 ,7,10.8030 ,7,-0.1410 ,6,-0.1420 ,6,26.6570 ,3,31.0710 ,3
E01002922,Kingston upon Thames 010A,9.0610 ,8,0.0630 ,8,0.0410 ,9,0.7620 ,10,-0.8820 ,9,-0.3010 ,7,29.0780 ,3,22.3210 ,5
E01002923,Kingston upon Thames 013A,30.0610 ,3,0.2210 ,2,0.1300 ,3,22.6980 ,4,0.6500 ,3,-0.1400 ,6,32.5790 ,2,22.8030 ,5
E01002924,Kingston upon Thames 014E,3.3390 ,10,0.0250 ,10,0.0330 ,10,0.6150 ,10,-1.4050 ,10,-1.4800 ,10,18.1480 ,6,16.4510 ,6
E01002925,Kingston upon Thames 013B,11.4590 ,7,0.0650 ,7,0.0490 ,8,2.0670 ,10,-0.5870 ,8,-0.7920 ,9,26.7840 ,3,39.3610 ,2
E01002926,Kingston upon Thames 010B,7.3510 ,9,0.0440 ,9,0.0370 ,9,1.6750 ,10,-0.9470 ,9,-1.0710 ,10,26.4290 ,3,27.7640 ,4
E01002927,Kingston upon Thames 008A,12.6350 ,7,0.0860 ,6,0.0640 ,7,3.7570 ,9,-0.6580 ,8,-0.0980 ,6,30.0410 ,3,19.8750 ,5
E01002928,Kingston upon Thames 008B,16.6390 ,6,0.1310 ,4,0.0900 ,5,4.1830 ,9,-0.7190 ,8,-0.2020 ,6,23.0330 ,5,34.3050 ,2
E01002929,Kingston upon Thames 007A,8.8330 ,8,0.0400 ,9,0.0460 ,8,0.6660 ,10,-1.5880 ,10,0.3780 ,4,22.7570 ,5,28.8510 ,3
E01002930,Kingston upon Thames 007B,11.0510 ,8,0.0870 ,6,0.0510 ,8,7.1170 ,8,-1.1590 ,10,-0.1620 ,6,24.9510 ,4,24.0280 ,4
E01002931,Kingston upon Thames 007C,11.4500 ,7,0.0720 ,7,0.0450 ,9,1.6040 ,10,-1.3800 ,10,0.6350 ,3,18.8710 ,6,34.6180 ,2
E01002932,Kingston upon Thames 006A,26.6430 ,3,0.1900 ,3,0.1350 ,3,15.7140 ,6,0.1580 ,5,-0.2370 ,7,37.4950 ,1,17.2540 ,6
E01002933,Kingston upon Thames 004A,15.4390 ,6,0.1210 ,5,0.0870 ,5,4.1310 ,9,-0.0510 ,6,-0.6150 ,8,21.8490 ,5,25.5800 ,4
E01002934,Kingston upon Thames 004B,3.6650 ,10,0.0310 ,10,0.0320 ,10,1.0310 ,10,-1.5210 ,10,-0.9810 ,9,17.1620 ,7,17.9030 ,6
E01002935,Kingston upon Thames 003A,8.2400 ,9,0.0610 ,8,0.0360 ,9,1.1450 ,10,-1.6350 ,10,-0.0830 ,6,22.1910 ,5,29.4330 ,3
E01002937,Kingston upon Thames 004D,5.0620 ,10,0.0310 ,10,0.0320 ,10,1.5950 ,10,-1.2770 ,10,-0.5900 ,8,14.9240 ,8,28.8650 ,3
E01002938,Kingston upon Thames 003B,4.7760 ,10,0.0390 ,9,0.0380 ,9,1.1720 ,10,-1.6060 ,10,-0.8690 ,9,13.5000 ,8,26.6110 ,4
E01002939,Kingston upon Thames 018A,12.7670 ,7,0.0940 ,6,0.0710 ,6,15.5180 ,6,-0.7270 ,8,-0.1580 ,6,18.7120 ,6,18.6520 ,5
E01002940,Kingston upon Thames 020A,18.0710 ,5,0.1140 ,5,0.0960 ,5,18.4180 ,5,-0.2110 ,6,-0.2680 ,7,24.5650 ,4,24.5530 ,4
E01002941,Kingston upon Thames 018B,9.4260 ,8,0.0610 ,8,0.0410 ,9,8.5870 ,8,-0.8650 ,9,-0.2370 ,7,24.2330 ,4,24.4880 ,4
E01002942,Kingston upon Thames 018C,10.7770 ,8,0.0680 ,7,0.0590 ,7,16.2260 ,5,-0.5620 ,8,0.0400 ,5,12.7610 ,8,19.5290 ,5
E01002943,Kingston upon Thames 020B,16.7520 ,6,0.1030 ,5,0.0820 ,5,27.3040 ,3,-0.5170 ,8,-0.3280 ,7,25.1440 ,4,18.7150 ,5
E01002944,Kingston upon Thames 019A,13.3630 ,7,0.0860 ,6,0.0610 ,7,22.1060 ,4,-0.6570 ,8,-1.0040 ,9,30.7440 ,2,12.1150 ,7
E01002945,Kingston upon Thames 019B,9.0820 ,8,0.0590 ,8,0.0450 ,8,15.1590 ,6,-0.9560 ,9,-0.4730 ,8,21.4400 ,5,19.6070 ,5
E01002946,Kingston upon Thames 019C,8.7210 ,8,0.0490 ,9,0.0470 ,8,11.6850 ,7,-1.1670 ,10,-0.4640 ,8,25.6000 ,4,19.1250 ,5
E01002947,Kingston upon Thames 019D,7.2880 ,9,0.0490 ,9,0.0340 ,9,13.8000 ,6,-1.0110 ,9,-0.0930 ,6,15.3330 ,7,18.2180 ,6
E01002948,Kingston upon Thames 020C,17.8750 ,5,0.1370 ,4,0.0910 ,5,16.2600 ,5,-0.4910 ,8,0.1750 ,5,27.2670 ,3,10.7130 ,8
E01002949,Kingston upon Thames 020D,9.7450 ,8,0.0810 ,6,0.0530 ,8,11.9420 ,7,-1.3120 ,10,0.0790 ,5,17.6490 ,6,14.1790 ,7
E01002950,Kingston upon Thames 020E,17.9720 ,5,0.1440 ,4,0.0780 ,6,20.2240 ,5,-0.5680 ,8,-0.1890 ,6,30.8530 ,2,13.4280 ,7
E01002951,Kingston upon Thames 003C,5.4160 ,10,0.0560 ,8,0.0300 ,10,0.3640 ,10,-1.9140 ,10,-0.9440 ,9,20.8170 ,5,21.1680 ,5
E01002952,Kingston upon Thames 002A,6.2600 ,9,0.0330 ,10,0.0290 ,10,2.8810 ,10,-1.5790 ,10,-0.3810 ,7,29.5610 ,3,15.7570 ,6
E01002953,Kingston upon Thames 002B,7.0650 ,9,0.0290 ,10,0.0240 ,10,0.6410 ,10,-1.1480 ,10,-0.5270 ,8,35.0690 ,2,17.2120 ,6
E01002954,Kingston upon Thames 003D,12.2150 ,7,0.1360 ,4,0.0430 ,9,2.2090 ,10,-0.1910 ,6,-0.9610 ,9,24.5810 ,4,20.9470 ,5
E01002955,Kingston upon Thames 002C,14.3260 ,6,0.0760 ,7,0.0480 ,8,3.8640 ,9,-1.0180 ,9,-0.0070 ,6,41.2300 ,1,28.8160 ,3
E01002956,Kingston upon Thames 002D,7.3270 ,9,0.0410 ,9,0.0220 ,10,6.9590 ,8,-1.5200 ,10,-1.0510 ,9,32.4160 ,2,19.6060 ,5
E01002957,Kingston upon Thames 003E,14.3220 ,6,0.1190 ,5,0.0660 ,7,17.9190 ,5,-0.9940 ,9,-0.9930 ,9,31.2730 ,2,12.6050 ,7
E01002958,Kingston upon Thames 008C,6.8410 ,9,0.0500 ,8,0.0380 ,9,2.3800 ,10,-1.4230 ,10,-0.9350 ,9,17.8110 ,6,33.1660 ,3
E01002959,Kingston upon Thames 002E,3.1010 ,10,0.0200 ,10,0.0220 ,10,0.2430 ,10,-1.8270 ,10,-1.0410 ,9,20.0210 ,6,15.5380 ,6
E01002960,Kingston upon Thames 006B,6.0700 ,9,0.0520 ,8,0.0260 ,10,0.8400 ,10,-1.5460 ,10,-0.4860 ,8,20.0240 ,6,26.6460 ,4
E01002961,Kingston upon Thames 008D,7.3670 ,9,0.0640 ,7,0.0560 ,7,0.8630 ,10,-0.9980 ,9,-0.9760 ,9,18.2710 ,6,21.1370 ,5
E01002962,Kingston upon Thames 006C,12.9430 ,7,0.0770 ,7,0.0480 ,8,15.9080 ,6,-1.0570 ,9,-0.1010 ,6,23.5320 ,4,35.1220 ,2
E01002963,Kingston upon Thames 007D,9.8860 ,8,0.0970 ,6,0.0390 ,9,1.1340 ,10,-1.1490 ,10,-1.0160 ,9,26.9380 ,3,27.6180 ,4
E01002964,Kingston upon Thames 005A,17.2890 ,6,0.0970 ,6,0.0520 ,8,10.3890 ,7,-0.3460 ,7,0.8350 ,2,28.7070 ,3,31.2320 ,3
