LSOA Code,population,old,median_age,male,male_pop,old_pop
E01016884,1635.00 ,326.00 ,38.30 ,807.00 ,0.49 ,0.20 
E01016885,1424.00 ,243.00 ,36.30 ,654.00 ,0.46 ,0.17 
E01016886,1553.00 ,375.00 ,41.80 ,792.00 ,0.51 ,0.24 
E01016887,1427.00 ,337.00 ,42.10 ,691.00 ,0.48 ,0.24 
E01016888,1528.00 ,391.00 ,43.90 ,730.00 ,0.48 ,0.26 
E01016889,1981.00 ,167.00 ,26.80 ,1043.00 ,0.53 ,0.08 
E01016890,2095.00 ,121.00 ,25.90 ,1055.00 ,0.50 ,0.06 
E01016891,2128.00 ,194.00 ,27.00 ,1110.00 ,0.52 ,0.09 
E01016892,1906.00 ,181.00 ,24.90 ,916.00 ,0.48 ,0.09 
E01016893,2048.00 ,247.00 ,33.80 ,1037.00 ,0.51 ,0.12 
E01016894,2001.00 ,200.00 ,28.40 ,962.00 ,0.48 ,0.10 
E01016895,1696.00 ,221.00 ,32.40 ,798.00 ,0.47 ,0.13 
E01016896,1819.00 ,144.00 ,29.60 ,921.00 ,0.51 ,0.08 
E01016897,1999.00 ,250.00 ,32.50 ,995.00 ,0.50 ,0.13 
E01016898,2737.00 ,461.00 ,24.20 ,1236.00 ,0.45 ,0.17 
E01016899,4561.00 ,216.00 ,21.10 ,2293.00 ,0.50 ,0.05 
E01016900,1784.00 ,288.00 ,29.30 ,888.00 ,0.50 ,0.16 
E01016901,1781.00 ,194.00 ,32.10 ,822.00 ,0.46 ,0.11 
E01016902,1645.00 ,288.00 ,33.70 ,776.00 ,0.47 ,0.18 
E01016903,1997.00 ,205.00 ,27.90 ,1009.00 ,0.51 ,0.10 
E01016904,1702.00 ,225.00 ,30.70 ,855.00 ,0.50 ,0.13 
E01016905,1914.00 ,346.00 ,32.20 ,981.00 ,0.51 ,0.18 
E01016906,1573.00 ,250.00 ,33.90 ,727.00 ,0.46 ,0.16 
E01016907,1907.00 ,270.00 ,23.90 ,946.00 ,0.50 ,0.14 
E01016908,1542.00 ,231.00 ,29.50 ,742.00 ,0.48 ,0.15 
E01016909,2033.00 ,250.00 ,24.20 ,981.00 ,0.48 ,0.12 
E01016910,1522.00 ,234.00 ,29.00 ,738.00 ,0.48 ,0.15 
E01016911,1500.00 ,304.00 ,30.80 ,741.00 ,0.49 ,0.20 
E01016912,2177.00 ,142.00 ,24.80 ,1061.00 ,0.49 ,0.07 
E01016913,2108.00 ,157.00 ,23.70 ,1091.00 ,0.52 ,0.07 
E01016914,2702.00 ,168.00 ,21.80 ,1274.00 ,0.47 ,0.06 
E01016915,1708.00 ,179.00 ,25.70 ,768.00 ,0.45 ,0.10 
E01016916,1351.00 ,387.00 ,43.40 ,659.00 ,0.49 ,0.29 
E01016917,1393.00 ,322.00 ,39.70 ,684.00 ,0.49 ,0.23 
E01016918,1471.00 ,311.00 ,38.70 ,678.00 ,0.46 ,0.21 
E01016919,1308.00 ,244.00 ,39.70 ,591.00 ,0.45 ,0.19 
E01016920,1560.00 ,259.00 ,37.90 ,721.00 ,0.46 ,0.17 
E01016921,1630.00 ,278.00 ,37.80 ,745.00 ,0.46 ,0.17 
E01016922,1255.00 ,265.00 ,38.70 ,605.00 ,0.48 ,0.21 
E01016923,1674.00 ,545.00 ,46.80 ,830.00 ,0.50 ,0.33 
E01016924,1462.00 ,395.00 ,46.30 ,674.00 ,0.46 ,0.27 
E01016925,1532.00 ,265.00 ,37.30 ,755.00 ,0.49 ,0.17 
E01016926,1605.00 ,240.00 ,36.30 ,782.00 ,0.49 ,0.15 
E01016927,1588.00 ,331.00 ,38.80 ,783.00 ,0.49 ,0.21 
E01016928,1698.00 ,501.00 ,46.10 ,809.00 ,0.48 ,0.30 
E01016929,1601.00 ,372.00 ,42.30 ,852.00 ,0.53 ,0.23 
E01016930,1848.00 ,491.00 ,46.80 ,908.00 ,0.49 ,0.27 
E01016931,1598.00 ,409.00 ,43.70 ,791.00 ,0.49 ,0.26 
E01016932,1721.00 ,307.00 ,38.90 ,894.00 ,0.52 ,0.18 
E01016933,1525.00 ,300.00 ,39.80 ,771.00 ,0.51 ,0.20 
E01016934,1314.00 ,256.00 ,43.10 ,647.00 ,0.49 ,0.19 
E01016935,1713.00 ,362.00 ,39.40 ,850.00 ,0.50 ,0.21 
E01016936,1842.00 ,184.00 ,32.40 ,956.00 ,0.52 ,0.10 
E01016937,1968.00 ,159.00 ,32.20 ,1081.00 ,0.55 ,0.08 
E01016938,2045.00 ,212.00 ,32.40 ,1160.00 ,0.57 ,0.10 
E01016939,1620.00 ,267.00 ,40.10 ,784.00 ,0.48 ,0.16 
E01016940,1515.00 ,206.00 ,39.20 ,732.00 ,0.48 ,0.14 
E01016941,2189.00 ,306.00 ,32.10 ,1219.00 ,0.56 ,0.14 
E01016942,2025.00 ,748.00 ,46.50 ,1069.00 ,0.53 ,0.37 
E01016943,1592.00 ,199.00 ,36.20 ,775.00 ,0.49 ,0.13 
E01016944,1648.00 ,216.00 ,33.20 ,930.00 ,0.56 ,0.13 
E01016945,1771.00 ,172.00 ,31.80 ,1014.00 ,0.57 ,0.10 
E01016946,1598.00 ,248.00 ,37.40 ,823.00 ,0.52 ,0.16 
E01016947,1885.00 ,351.00 ,35.70 ,998.00 ,0.53 ,0.19 
E01016948,1804.00 ,199.00 ,33.10 ,915.00 ,0.51 ,0.11 
E01016949,1772.00 ,363.00 ,37.20 ,928.00 ,0.52 ,0.20 
E01016950,1974.00 ,273.00 ,33.80 ,1059.00 ,0.54 ,0.14 
E01016951,1733.00 ,260.00 ,35.10 ,994.00 ,0.57 ,0.15 
E01016952,2268.00 ,159.00 ,27.50 ,1282.00 ,0.57 ,0.07 
E01016953,1812.00 ,263.00 ,33.10 ,966.00 ,0.53 ,0.15 
E01016954,2103.00 ,221.00 ,33.10 ,1157.00 ,0.55 ,0.11 
E01016955,2096.00 ,244.00 ,31.50 ,1242.00 ,0.59 ,0.12 
E01016956,1501.00 ,502.00 ,50.80 ,740.00 ,0.49 ,0.33 
E01016957,2256.00 ,490.00 ,31.90 ,1088.00 ,0.48 ,0.22 
E01016958,1806.00 ,646.00 ,50.40 ,863.00 ,0.48 ,0.36 
E01016959,1448.00 ,578.00 ,54.30 ,695.00 ,0.48 ,0.40 
E01016960,1787.00 ,640.00 ,52.00 ,872.00 ,0.49 ,0.36 
E01016961,1949.00 ,565.00 ,46.20 ,974.00 ,0.50 ,0.29 
E01016962,1643.00 ,576.00 ,51.70 ,803.00 ,0.49 ,0.35 
E01016963,1934.00 ,397.00 ,41.00 ,1014.00 ,0.52 ,0.21 
E01016964,2986.00 ,231.00 ,26.90 ,1547.00 ,0.52 ,0.08 
E01016966,2011.00 ,167.00 ,25.70 ,1046.00 ,0.52 ,0.08 
E01016967,2085.00 ,199.00 ,33.70 ,1087.00 ,0.52 ,0.10 
E01016968,1723.00 ,123.00 ,31.70 ,949.00 ,0.55 ,0.07 
E01016969,2196.00 ,251.00 ,29.50 ,1226.00 ,0.56 ,0.11 
E01016970,1781.00 ,235.00 ,32.90 ,887.00 ,0.50 ,0.13 
E01016971,2391.00 ,131.00 ,23.60 ,1149.00 ,0.48 ,0.05 
E01016972,2087.00 ,226.00 ,32.50 ,1015.00 ,0.49 ,0.11 
E01016973,1461.00 ,366.00 ,42.50 ,757.00 ,0.52 ,0.25 
E01016974,1841.00 ,309.00 ,38.00 ,876.00 ,0.48 ,0.17 
E01016975,1576.00 ,270.00 ,39.40 ,742.00 ,0.47 ,0.17 
E01016976,1619.00 ,388.00 ,42.50 ,793.00 ,0.49 ,0.24 
E01016977,1674.00 ,303.00 ,39.60 ,818.00 ,0.49 ,0.18 
E01016978,1665.00 ,278.00 ,38.00 ,852.00 ,0.51 ,0.17 
E01016979,1815.00 ,277.00 ,39.90 ,868.00 ,0.48 ,0.15 
E01016980,1648.00 ,379.00 ,43.80 ,791.00 ,0.48 ,0.23 
E01016981,1620.00 ,466.00 ,46.80 ,753.00 ,0.46 ,0.29 
E01016982,1334.00 ,383.00 ,46.60 ,625.00 ,0.47 ,0.29 
E01016983,1527.00 ,464.00 ,48.10 ,754.00 ,0.49 ,0.30 
E01016984,1516.00 ,494.00 ,49.70 ,759.00 ,0.50 ,0.33 
E01016985,1621.00 ,277.00 ,37.90 ,813.00 ,0.50 ,0.17 
E01016986,1738.00 ,446.00 ,43.50 ,853.00 ,0.49 ,0.26 
E01016987,1874.00 ,436.00 ,43.20 ,913.00 ,0.49 ,0.23 
E01016988,1580.00 ,345.00 ,40.40 ,761.00 ,0.48 ,0.22 
E01016989,1572.00 ,387.00 ,46.40 ,770.00 ,0.49 ,0.25 
E01016990,1803.00 ,272.00 ,37.30 ,871.00 ,0.48 ,0.15 
E01016991,1793.00 ,237.00 ,36.50 ,880.00 ,0.49 ,0.13 
E01016992,1685.00 ,385.00 ,44.10 ,818.00 ,0.49 ,0.23 
E01016993,1469.00 ,377.00 ,43.30 ,694.00 ,0.47 ,0.26 
E01016994,1736.00 ,257.00 ,37.20 ,825.00 ,0.48 ,0.15 
E01016995,1680.00 ,448.00 ,46.60 ,804.00 ,0.48 ,0.27 
E01016996,1801.00 ,215.00 ,36.90 ,837.00 ,0.46 ,0.12 
E01016997,1660.00 ,331.00 ,41.60 ,772.00 ,0.47 ,0.20 
E01016998,1479.00 ,381.00 ,44.70 ,742.00 ,0.50 ,0.26 
E01016999,1509.00 ,406.00 ,47.50 ,694.00 ,0.46 ,0.27 
E01017000,1863.00 ,497.00 ,42.80 ,927.00 ,0.50 ,0.27 
E01017001,1558.00 ,458.00 ,48.00 ,754.00 ,0.48 ,0.29 
E01017002,1878.00 ,396.00 ,41.40 ,1005.00 ,0.54 ,0.21 
E01017003,1610.00 ,311.00 ,42.00 ,796.00 ,0.49 ,0.19 
E01017004,1872.00 ,318.00 ,35.70 ,969.00 ,0.52 ,0.17 
E01017005,1806.00 ,242.00 ,37.10 ,893.00 ,0.49 ,0.13 
E01017006,1621.00 ,256.00 ,38.40 ,859.00 ,0.53 ,0.16 
E01017007,1609.00 ,367.00 ,39.00 ,801.00 ,0.50 ,0.23 
E01017008,1734.00 ,630.00 ,50.60 ,826.00 ,0.48 ,0.36 
E01017009,1489.00 ,425.00 ,46.10 ,724.00 ,0.49 ,0.29 
E01017010,1764.00 ,539.00 ,47.30 ,835.00 ,0.47 ,0.31 
E01017011,1366.00 ,295.00 ,39.00 ,637.00 ,0.47 ,0.22 
E01017012,1889.00 ,433.00 ,41.90 ,944.00 ,0.50 ,0.23 
E01017013,1808.00 ,252.00 ,31.80 ,935.00 ,0.52 ,0.14 
E01017014,1539.00 ,322.00 ,39.00 ,769.00 ,0.50 ,0.21 
E01017015,1495.00 ,377.00 ,42.70 ,744.00 ,0.50 ,0.25 
E01017016,1593.00 ,288.00 ,37.30 ,778.00 ,0.49 ,0.18 
E01017017,1393.00 ,372.00 ,46.70 ,714.00 ,0.51 ,0.27 
E01017018,1579.00 ,361.00 ,41.80 ,804.00 ,0.51 ,0.23 
E01017019,1794.00 ,322.00 ,36.50 ,925.00 ,0.52 ,0.18 
E01017020,2481.00 ,517.00 ,37.90 ,1249.00 ,0.50 ,0.21 
E01017021,1401.00 ,607.00 ,55.80 ,643.00 ,0.46 ,0.43 
E01017022,1464.00 ,248.00 ,28.90 ,787.00 ,0.54 ,0.17 
E01017023,1723.00 ,274.00 ,31.50 ,896.00 ,0.52 ,0.16 
E01017024,1876.00 ,211.00 ,26.70 ,1010.00 ,0.54 ,0.11 
E01017025,1992.00 ,211.00 ,28.40 ,1066.00 ,0.54 ,0.11 
E01017026,2029.00 ,313.00 ,30.00 ,1006.00 ,0.50 ,0.15 
E01017027,1786.00 ,211.00 ,24.50 ,1009.00 ,0.56 ,0.12 
E01017028,2077.00 ,174.00 ,23.10 ,1133.00 ,0.55 ,0.08 
E01017029,1697.00 ,275.00 ,33.50 ,918.00 ,0.54 ,0.16 
E01017030,1961.00 ,180.00 ,24.90 ,1048.00 ,0.53 ,0.09 
E01017031,2058.00 ,400.00 ,35.20 ,1069.00 ,0.52 ,0.19 
E01017032,3676.00 ,159.00 ,20.40 ,2025.00 ,0.55 ,0.04 
E01017034,3582.00 ,204.00 ,24.80 ,2218.00 ,0.62 ,0.06 
E01017035,2286.00 ,371.00 ,23.80 ,1067.00 ,0.47 ,0.16 
E01017036,1685.00 ,267.00 ,31.90 ,823.00 ,0.49 ,0.16 
E01017037,1690.00 ,283.00 ,31.30 ,795.00 ,0.47 ,0.17 
E01017038,1853.00 ,408.00 ,34.80 ,935.00 ,0.50 ,0.22 
E01017039,1892.00 ,304.00 ,29.60 ,919.00 ,0.49 ,0.16 
E01017040,1521.00 ,232.00 ,30.80 ,751.00 ,0.49 ,0.15 
E01017041,1432.00 ,257.00 ,36.60 ,725.00 ,0.51 ,0.18 
E01017042,1438.00 ,243.00 ,34.30 ,696.00 ,0.48 ,0.17 
E01017043,1442.00 ,221.00 ,34.10 ,733.00 ,0.51 ,0.15 
E01017044,1438.00 ,248.00 ,37.30 ,784.00 ,0.55 ,0.17 
E01017045,1366.00 ,226.00 ,32.60 ,684.00 ,0.50 ,0.17 
E01017046,1656.00 ,478.00 ,49.20 ,845.00 ,0.51 ,0.29 
E01017047,1572.00 ,318.00 ,39.20 ,776.00 ,0.49 ,0.20 
E01017048,1539.00 ,342.00 ,40.90 ,780.00 ,0.51 ,0.22 
E01017049,1489.00 ,390.00 ,45.10 ,772.00 ,0.52 ,0.26 
E01017050,1830.00 ,636.00 ,46.80 ,901.00 ,0.49 ,0.35 
E01017051,2137.00 ,322.00 ,32.20 ,1001.00 ,0.47 ,0.15 
E01017052,1480.00 ,283.00 ,37.20 ,718.00 ,0.49 ,0.19 
E01017053,1506.00 ,309.00 ,35.60 ,724.00 ,0.48 ,0.21 
E01017054,1407.00 ,378.00 ,44.00 ,721.00 ,0.51 ,0.27 
E01017055,1618.00 ,435.00 ,42.60 ,766.00 ,0.47 ,0.27 
E01017056,1304.00 ,275.00 ,40.70 ,616.00 ,0.47 ,0.21 
E01017057,1496.00 ,349.00 ,41.40 ,728.00 ,0.49 ,0.23 
E01017058,2035.00 ,317.00 ,34.60 ,978.00 ,0.48 ,0.16 
E01017059,1549.00 ,472.00 ,47.40 ,737.00 ,0.48 ,0.30 
E01017060,1851.00 ,351.00 ,37.30 ,872.00 ,0.47 ,0.19 
E01017061,1681.00 ,657.00 ,52.80 ,857.00 ,0.51 ,0.39 
E01017062,1602.00 ,319.00 ,40.30 ,801.00 ,0.50 ,0.20 
E01017063,1466.00 ,477.00 ,49.10 ,691.00 ,0.47 ,0.33 
E01017064,1740.00 ,618.00 ,50.20 ,803.00 ,0.46 ,0.36 
E01017066,1853.00 ,434.00 ,37.90 ,911.00 ,0.49 ,0.23 
E01017067,1436.00 ,424.00 ,46.40 ,729.00 ,0.51 ,0.30 
E01017068,1740.00 ,436.00 ,43.00 ,906.00 ,0.52 ,0.25 
E01017069,1787.00 ,394.00 ,36.90 ,863.00 ,0.48 ,0.22 
E01017070,1555.00 ,429.00 ,41.70 ,763.00 ,0.49 ,0.28 
E01017071,1800.00 ,231.00 ,30.80 ,1033.00 ,0.57 ,0.13 
E01017072,1491.00 ,441.00 ,43.70 ,780.00 ,0.52 ,0.30 
E01017073,1982.00 ,496.00 ,37.30 ,945.00 ,0.48 ,0.25 
E01017074,2079.00 ,364.00 ,35.10 ,1032.00 ,0.50 ,0.18 
E01017075,1678.00 ,219.00 ,32.20 ,846.00 ,0.50 ,0.13 
E01017076,1669.00 ,233.00 ,32.40 ,868.00 ,0.52 ,0.14 
E01017077,1812.00 ,324.00 ,36.30 ,934.00 ,0.52 ,0.18 
E01017078,1559.00 ,205.00 ,32.80 ,791.00 ,0.51 ,0.13 
E01017079,1585.00 ,215.00 ,33.00 ,871.00 ,0.55 ,0.14 
E01017080,2187.00 ,210.00 ,28.70 ,1191.00 ,0.54 ,0.10 
E01017081,1750.00 ,178.00 ,30.20 ,881.00 ,0.50 ,0.10 
E01017082,1890.00 ,199.00 ,31.50 ,977.00 ,0.52 ,0.11 
E01017083,1684.00 ,216.00 ,33.70 ,857.00 ,0.51 ,0.13 
E01017084,1353.00 ,275.00 ,38.70 ,675.00 ,0.50 ,0.20 
E01017085,1406.00 ,440.00 ,48.20 ,700.00 ,0.50 ,0.31 
E01017086,1262.00 ,307.00 ,42.70 ,617.00 ,0.49 ,0.24 
E01017087,1352.00 ,236.00 ,37.30 ,672.00 ,0.50 ,0.17 
E01017088,1715.00 ,364.00 ,39.60 ,873.00 ,0.51 ,0.21 
E01017089,1579.00 ,285.00 ,34.50 ,750.00 ,0.47 ,0.18 
E01017090,1799.00 ,330.00 ,34.70 ,883.00 ,0.49 ,0.18 
E01017091,1630.00 ,495.00 ,39.40 ,783.00 ,0.48 ,0.30 
E01017092,1480.00 ,384.00 ,43.80 ,720.00 ,0.49 ,0.26 
E01017093,1361.00 ,352.00 ,39.60 ,745.00 ,0.55 ,0.26 
E01017094,1483.00 ,239.00 ,37.00 ,768.00 ,0.52 ,0.16 
E01017095,1800.00 ,321.00 ,36.00 ,878.00 ,0.49 ,0.18 
E01017096,1393.00 ,365.00 ,40.60 ,686.00 ,0.49 ,0.26 
E01017097,1629.00 ,240.00 ,33.30 ,798.00 ,0.49 ,0.15 
E01017098,1453.00 ,179.00 ,34.10 ,702.00 ,0.48 ,0.12 
E01017099,2595.00 ,541.00 ,34.50 ,1289.00 ,0.50 ,0.21 
E01017100,1412.00 ,284.00 ,38.10 ,702.00 ,0.50 ,0.20 
E01017101,1531.00 ,298.00 ,38.20 ,797.00 ,0.52 ,0.19 
E01017102,1778.00 ,361.00 ,36.20 ,903.00 ,0.51 ,0.20 
E01017103,1205.00 ,179.00 ,31.50 ,544.00 ,0.45 ,0.15 
E01017104,1214.00 ,198.00 ,35.80 ,653.00 ,0.54 ,0.16 
E01017105,1545.00 ,305.00 ,35.90 ,740.00 ,0.48 ,0.20 
E01017106,1531.00 ,251.00 ,34.90 ,770.00 ,0.50 ,0.16 
E01017107,1652.00 ,252.00 ,34.20 ,833.00 ,0.50 ,0.15 
E01017108,1616.00 ,362.00 ,38.10 ,811.00 ,0.50 ,0.22 
E01017109,1371.00 ,202.00 ,33.50 ,649.00 ,0.47 ,0.15 
E01017110,1520.00 ,227.00 ,33.60 ,744.00 ,0.49 ,0.15 
E01017111,1678.00 ,223.00 ,31.90 ,827.00 ,0.49 ,0.13 
E01017112,1809.00 ,290.00 ,33.70 ,910.00 ,0.50 ,0.16 
E01017113,1531.00 ,394.00 ,39.90 ,767.00 ,0.50 ,0.26 
E01017114,1553.00 ,497.00 ,49.80 ,843.00 ,0.54 ,0.32 
E01017115,1362.00 ,263.00 ,35.60 ,640.00 ,0.47 ,0.19 
E01017116,1837.00 ,238.00 ,30.30 ,850.00 ,0.46 ,0.13 
E01017117,1500.00 ,285.00 ,33.70 ,723.00 ,0.48 ,0.19 
E01017118,1326.00 ,235.00 ,34.40 ,622.00 ,0.47 ,0.18 
E01017119,1729.00 ,342.00 ,36.10 ,874.00 ,0.51 ,0.20 
E01017120,1565.00 ,343.00 ,36.50 ,774.00 ,0.49 ,0.22 
E01017121,1711.00 ,357.00 ,36.60 ,860.00 ,0.50 ,0.21 
E01017122,1610.00 ,280.00 ,33.80 ,868.00 ,0.54 ,0.17 
E01017123,2119.00 ,509.00 ,38.10 ,1138.00 ,0.54 ,0.24 
E01017124,1651.00 ,262.00 ,33.40 ,885.00 ,0.54 ,0.16 
E01017125,1995.00 ,506.00 ,35.90 ,997.00 ,0.50 ,0.25 
E01017126,1772.00 ,259.00 ,33.40 ,975.00 ,0.55 ,0.15 
E01017127,2128.00 ,315.00 ,30.70 ,1154.00 ,0.54 ,0.15 
E01017128,1732.00 ,124.00 ,23.40 ,967.00 ,0.56 ,0.07 
E01017129,1952.00 ,181.00 ,22.90 ,984.00 ,0.50 ,0.09 
E01017130,2378.00 ,259.00 ,24.80 ,1241.00 ,0.52 ,0.11 
E01017131,1962.00 ,369.00 ,26.40 ,988.00 ,0.50 ,0.19 
E01017132,2311.00 ,265.00 ,23.20 ,1176.00 ,0.51 ,0.11 
E01017133,2029.00 ,417.00 ,28.50 ,1092.00 ,0.54 ,0.21 
E01017135,1730.00 ,362.00 ,33.40 ,913.00 ,0.53 ,0.21 
E01017136,1891.00 ,143.00 ,23.80 ,1109.00 ,0.59 ,0.08 
E01017137,2270.00 ,77.00 ,22.80 ,1238.00 ,0.55 ,0.03 
E01017138,2727.00 ,334.00 ,25.10 ,1339.00 ,0.49 ,0.12 
E01017139,2747.00 ,319.00 ,25.90 ,1419.00 ,0.52 ,0.12 
E01017140,4221.00 ,305.00 ,24.40 ,2083.00 ,0.49 ,0.07 
E01017142,2380.00 ,255.00 ,29.50 ,1404.00 ,0.59 ,0.11 
E01017144,1382.00 ,221.00 ,26.90 ,692.00 ,0.50 ,0.16 
E01017145,1396.00 ,459.00 ,47.60 ,698.00 ,0.50 ,0.33 
E01017146,3498.00 ,485.00 ,21.70 ,1766.00 ,0.50 ,0.14 
E01017147,1379.00 ,382.00 ,39.80 ,673.00 ,0.49 ,0.28 
E01017148,1230.00 ,283.00 ,36.50 ,609.00 ,0.50 ,0.23 
E01017149,1493.00 ,162.00 ,27.40 ,777.00 ,0.52 ,0.11 
E01017150,1620.00 ,486.00 ,38.70 ,831.00 ,0.51 ,0.30 
E01017151,1591.00 ,446.00 ,42.10 ,761.00 ,0.48 ,0.28 
E01017152,1646.00 ,297.00 ,35.60 ,862.00 ,0.52 ,0.18 
E01017153,1862.00 ,143.00 ,27.10 ,989.00 ,0.53 ,0.08 
E01017154,2342.00 ,188.00 ,30.60 ,1223.00 ,0.52 ,0.08 
E01017155,1841.00 ,129.00 ,30.10 ,1014.00 ,0.55 ,0.07 
E01017156,1898.00 ,145.00 ,29.30 ,1025.00 ,0.54 ,0.08 
E01017157,1758.00 ,222.00 ,23.70 ,882.00 ,0.50 ,0.13 
E01017158,2304.00 ,221.00 ,27.20 ,1344.00 ,0.58 ,0.10 
E01017159,1666.00 ,101.00 ,23.70 ,896.00 ,0.54 ,0.06 
E01017160,1790.00 ,123.00 ,28.30 ,951.00 ,0.53 ,0.07 
E01017162,1320.00 ,504.00 ,50.80 ,644.00 ,0.49 ,0.38 
E01017163,1592.00 ,229.00 ,30.90 ,781.00 ,0.49 ,0.14 
E01017164,1459.00 ,432.00 ,47.20 ,733.00 ,0.50 ,0.30 
E01017165,1441.00 ,389.00 ,41.20 ,702.00 ,0.49 ,0.27 
E01017166,1724.00 ,280.00 ,31.90 ,775.00 ,0.45 ,0.16 
E01017167,1628.00 ,197.00 ,30.00 ,788.00 ,0.48 ,0.12 
E01017168,1740.00 ,318.00 ,33.50 ,863.00 ,0.50 ,0.18 
E01017169,1647.00 ,372.00 ,33.90 ,791.00 ,0.48 ,0.23 
E01017170,1570.00 ,344.00 ,36.50 ,785.00 ,0.50 ,0.22 
E01017171,1896.00 ,353.00 ,35.60 ,996.00 ,0.53 ,0.19 
E01017172,1980.00 ,310.00 ,34.30 ,1030.00 ,0.52 ,0.16 
E01017173,1493.00 ,315.00 ,38.60 ,776.00 ,0.52 ,0.21 
E01017174,1385.00 ,433.00 ,42.00 ,688.00 ,0.50 ,0.31 
E01017175,1483.00 ,312.00 ,41.00 ,771.00 ,0.52 ,0.21 
E01017176,1576.00 ,376.00 ,42.10 ,810.00 ,0.51 ,0.24 
E01017177,1597.00 ,437.00 ,43.20 ,823.00 ,0.52 ,0.27 
E01017178,1525.00 ,270.00 ,37.20 ,776.00 ,0.51 ,0.18 
E01017179,1390.00 ,268.00 ,35.50 ,670.00 ,0.48 ,0.19 
E01017180,1410.00 ,380.00 ,42.50 ,665.00 ,0.47 ,0.27 
E01017181,1396.00 ,398.00 ,42.30 ,686.00 ,0.49 ,0.29 
E01017182,1312.00 ,575.00 ,54.70 ,608.00 ,0.46 ,0.44 
E01017183,1603.00 ,425.00 ,41.30 ,783.00 ,0.49 ,0.27 
E01017184,1385.00 ,429.00 ,44.90 ,657.00 ,0.47 ,0.31 
E01017185,1747.00 ,356.00 ,36.40 ,854.00 ,0.49 ,0.20 
E01017186,1583.00 ,262.00 ,37.00 ,805.00 ,0.51 ,0.17 
E01017187,1581.00 ,339.00 ,37.40 ,778.00 ,0.49 ,0.21 
E01017188,1705.00 ,273.00 ,33.30 ,843.00 ,0.49 ,0.16 
E01017189,1675.00 ,186.00 ,30.30 ,919.00 ,0.55 ,0.11 
E01017190,1759.00 ,290.00 ,29.30 ,981.00 ,0.56 ,0.16 
E01017191,1846.00 ,156.00 ,31.80 ,1006.00 ,0.54 ,0.08 
E01017192,2218.00 ,300.00 ,34.10 ,1178.00 ,0.53 ,0.14 
E01017193,1644.00 ,300.00 ,36.90 ,848.00 ,0.52 ,0.18 
E01017194,2113.00 ,238.00 ,32.80 ,1129.00 ,0.53 ,0.11 
E01017195,2036.00 ,273.00 ,32.30 ,1058.00 ,0.52 ,0.13 
E01017196,2245.00 ,250.00 ,30.90 ,1270.00 ,0.57 ,0.11 
E01017197,1472.00 ,254.00 ,37.10 ,773.00 ,0.53 ,0.17 
E01017198,1348.00 ,474.00 ,47.60 ,654.00 ,0.49 ,0.35 
E01017199,1556.00 ,530.00 ,48.80 ,730.00 ,0.47 ,0.34 
E01017200,1753.00 ,582.00 ,46.40 ,859.00 ,0.49 ,0.33 
E01017201,1161.00 ,293.00 ,40.20 ,537.00 ,0.46 ,0.25 
E01017202,1656.00 ,260.00 ,31.70 ,788.00 ,0.48 ,0.16 
E01017203,1624.00 ,309.00 ,36.10 ,786.00 ,0.48 ,0.19 
E01017204,1476.00 ,396.00 ,42.10 ,740.00 ,0.50 ,0.27 
E01017205,1534.00 ,244.00 ,32.80 ,762.00 ,0.50 ,0.16 
E01017206,1651.00 ,407.00 ,40.40 ,819.00 ,0.50 ,0.25 
E01017207,1661.00 ,258.00 ,30.40 ,803.00 ,0.48 ,0.16 
E01017208,1391.00 ,226.00 ,32.80 ,688.00 ,0.49 ,0.16 
E01017209,1401.00 ,215.00 ,35.30 ,697.00 ,0.50 ,0.15 
E01017210,1700.00 ,282.00 ,32.20 ,766.00 ,0.45 ,0.17 
E01017211,1738.00 ,523.00 ,43.30 ,851.00 ,0.49 ,0.30 
E01017212,1350.00 ,287.00 ,37.20 ,680.00 ,0.50 ,0.21 
E01017213,1670.00 ,284.00 ,36.90 ,875.00 ,0.52 ,0.17 
E01017214,1568.00 ,264.00 ,34.30 ,819.00 ,0.52 ,0.17 
E01017215,1623.00 ,363.00 ,40.50 ,797.00 ,0.49 ,0.22 
E01017216,1393.00 ,223.00 ,34.80 ,704.00 ,0.51 ,0.16 
E01017217,1629.00 ,427.00 ,39.30 ,807.00 ,0.50 ,0.26 
E01017218,1361.00 ,216.00 ,34.60 ,702.00 ,0.52 ,0.16 
E01017219,1772.00 ,367.00 ,37.20 ,895.00 ,0.51 ,0.21 
E01017220,1873.00 ,379.00 ,36.00 ,920.00 ,0.49 ,0.20 
E01017221,1680.00 ,240.00 ,33.80 ,855.00 ,0.51 ,0.14 
E01017222,1445.00 ,237.00 ,36.90 ,748.00 ,0.52 ,0.16 
E01017223,1676.00 ,338.00 ,40.70 ,864.00 ,0.52 ,0.20 
E01017224,1315.00 ,321.00 ,41.60 ,654.00 ,0.50 ,0.24 
E01017225,1480.00 ,349.00 ,37.50 ,729.00 ,0.49 ,0.24 
E01017226,1598.00 ,512.00 ,40.20 ,824.00 ,0.52 ,0.32 
E01017227,1482.00 ,150.00 ,23.40 ,784.00 ,0.53 ,0.10 
E01017228,1603.00 ,258.00 ,33.60 ,870.00 ,0.54 ,0.16 
E01017231,1902.00 ,176.00 ,24.00 ,1064.00 ,0.56 ,0.09 
